Uniqueid,Region,Location,Zipcode,Latitude,Longitude
748a81f2-cd84-43c5-9e56-d72a7b001d8f,OR,Portland3,97201,45.512101,-122.67705
f089a4dc-0340-43ca-b99a-3138b21b87df,OR,Portland2,97210,0,0
4f78f947-1466-4de8-9765-a27098e569bb,OR,Portland2,97206,0,0
77b2eb04-77b2-4fc7-ba21-5c7d8c5e42a5,OR,Portland2,97206,0,0
8372f60a-c2f6-46ad-a99a-17038bc3e62d,OR,Portland3,97201,45.505603,-122.688215
4bdd9fb6-7502-45a5-b7f2-3a1e8d4a891e,OR,Portland2,97202,0,0
06fb90e9-3e2f-4277-9638-fb25c8b329b8,OR,Portland1,97206,45.493271,-122.581335
0d75b745-0ea4-41b4-8c19-418491beb458,OR,Portland3,97201,45.512101,-122.67705
40f4766a-bbfc-4f45-be49-ce1d83e4b3bd,OR,Portland2,97205,0,0
d2d39509-05ef-4177-b1ef-5fafc89c3b28,OR,Portland3,97201,45.512101,-122.67705
eef8c12e-3e63-4090-b6e8-fb5f615601e9,OR,Portland2,97210,0,0
53bfc4aa-2a44-445a-8fa2-5690b2c1182f,OR,Portland2,97206,0,0
a859d806-65a0-49c6-a2bb-772614f998f1,OR,Portland2,97210,0,0
d418f4eb-df9a-446f-876d-cf35601d089e,OR,Portland2,97209,0,0
c9e9b4a1-73bc-4be1-83eb-28a1382e0bfd,OR,Portland3,97201,45.512101,-122.67705
38b3c56d-22c1-47ba-ab51-cfcbe2c83615,OR,Portland3,97201,45.512101,-122.67705
cb7e9cc4-615f-4b3d-a032-b56db3fa26fd,OR,Portland2,97209,0,0
72aaebb5-02a1-4078-8a13-2209c6bb4e3e,OR,Portland1,97201,45.56728,-122.632555
338a395d-ce9a-4805-ad92-2fd36c042e5b,OR,Portland3,97201,45.512101,-122.67705
382791e1-3711-4339-9be3-278729d97bac,OR,Portland3,97201,45.505603,-122.688215
e7683ea8-2534-40fb-bbcd-fb5b2a24f1bc,OR,Portland2,97205,0,0
0eb71d5f-2c9a-4ae2-9958-40e616b1c2af,OR,Portland3,97201,45.512101,-122.67705
a0367041-847d-4074-b152-5ea6fed9f0db,OR,Portland3,97201,45.512101,-122.67705
f17cf938-bc84-40ff-adf7-b963eb80cc81,OR,Portland2,97210,0,0
880a84c0-a94d-4d7f-9f79-63582ed0692e,OR,Portland1,97206,45.47686,-122.586771
5ffe02d9-ef53-447c-a52f-cc1e5732f267,OR,Portland2,97206,0,0
c84b2ad4-2e9c-4f8a-b726-06240ceb258b,OR,Portland1,97203,45.437124,-122.811378
408f65ac-c631-42f0-a5de-620fc33c8669,OR,Portland3,97201,45.505603,-122.688215
d9e4fc50-4dbc-42bd-8990-75b8b7d24251,OR,Portland3,97201,45.505603,-122.688215
2077093f-7b11-4502-92ee-eedad09c43c9,OR,Portland3,97201,45.512101,-122.67705
6e53e716-8408-4e6d-8f51-545231ae4205,OR,Portland2,97206,0,0
6e9ac86d-e86d-45bc-8122-280492eac2cd,OR,Portland3,97201,45.512101,-122.67705
e709f376-fe82-475a-94fe-468071c45c9d,OR,Portland3,97201,45.512101,-122.67705
9d384605-0112-4415-b5df-d2fd9c94aa7c,OR,Portland3,97201,45.512101,-122.67705
558a8e44-0eed-4850-9659-2070ac6eb12d,OR,Portland3,97201,45.512101,-122.67705
ae29815f-8fcd-46f6-843b-e0738da436f0,OR,Portland3,97201,45.512101,-122.67705
8889c22b-c6fd-45eb-9116-14125a06374a,OR,Portland3,97201,45.512101,-122.67705
5783647d-3d31-4df5-8802-0c4310ec886e,OR,Portland2,97208,0,0
0d820b8e-e42d-4f2a-a0dd-a978952e10e9,OR,Portland3,97201,45.512101,-122.67705
adcd50f1-43ff-4237-bcde-51ace736644a,OR,Portland2,97205,0,0
679c7eb3-1f98-45c5-9a89-e75709f37392,OR,Portland3,97201,45.512101,-122.67705
f9ef07ba-87ba-4f97-8379-469b7aca1cb7,OR,Portland3,97201,45.505603,-122.688215
ae4aab7a-8097-43fb-8129-ffaf39ab8d4a,OR,Portland3,97201,45.512101,-122.67705
6a1bbbe8-61f0-432d-a1ff-8a6fb9444131,OR,Portland3,97201,45.512101,-122.67705
b6afecb8-cc8a-4986-aefb-e7031d7dad4b,OR,Portland3,97201,45.512101,-122.67705
8b3584e9-d4d8-4c58-8f06-fc07496e8d7a,OR,Portland3,97201,45.512101,-122.67705
c1f9d3de-bb79-4119-b72a-015c8040ebab,OR,Portland3,97201,45.505603,-122.688215
c189a15b-d0b3-4088-82c2-ab66ab96df11,OR,Portland3,97201,45.512101,-122.67705
b87f00e4-2b89-4db9-8b19-a3324407174a,OR,Portland3,97201,45.512101,-122.67705
6992fcfe-dfc7-405d-88c9-9eb9cdaed57b,OR,Portland3,97201,45.512101,-122.67705
c8ae7285-fef9-47a8-bd84-ee071fc0a23a,OR,Portland3,97201,45.512101,-122.67705
88add317-6e25-48e4-a167-1091be825419,OR,Portland3,97201,45.512101,-122.67705
8f0d0d0f-d65b-4eb6-81c1-9fcaf1a68286,OR,Portland3,97201,45.512101,-122.67705
75fe88d2-4d90-4072-b555-2a59b7ef5ff7,OR,Portland2,97206,0,0
036d2904-6aaf-4520-b0f9-549ba4ada54d,OR,Portland3,97201,45.512101,-122.67705
6dc20fa3-3657-429e-9aaf-db808313926b,OR,Portland3,97201,45.512101,-122.67705
74e06dd5-f53c-4d50-b04b-53e9356207e8,OR,Portland3,97201,45.512101,-122.67705
0797782b-a424-49fd-9250-94fecec588eb,OR,Portland3,97201,45.512101,-122.67705
5a9d7af8-c3f8-448d-8871-78e1fec97f25,OR,Portland3,97201,45.512101,-122.67705
fa6563b3-b0fc-4765-92e0-94a74b77387c,OR,Portland3,97201,45.512101,-122.67705
3f0ed0fd-5b58-4853-ab48-85b82458d5d9,OR,Portland3,97201,45.512101,-122.67705
e39fbcd9-07c5-44dd-8529-5cbc7c617d9b,OR,Portland3,97201,45.512101,-122.67705
e2737238-fad3-47a6-8fc3-93ef172ddbc8,OR,Portland3,97201,45.512101,-122.67705
418ada0b-68a6-405f-aafb-fc2b76b10acb,OR,Portland3,97201,45.512101,-122.67705
1af194de-a6b2-4b66-9e99-307c021b2969,OR,Portland2,97201,0,0
f7b0e2f0-0185-446b-9d82-ab126cc56a41,OR,Portland3,97201,45.512101,-122.67705
a9d5fcff-b776-4115-b0ce-520bff268660,OR,Portland3,97201,45.505603,-122.688215
efdad8c2-2316-4eda-b570-f6462dad86ec,OR,Portland3,97201,45.512101,-122.67705
fee0f160-20a4-48d2-81e9-f631941bb2c8,OR,Portland3,97201,45.512101,-122.67705
3583403f-5505-4c17-b716-d44d8ce06de1,OR,Portland3,97201,45.512101,-122.67705
0f295ff7-7d00-4ec1-ba9c-222ced0e4fdb,OR,Portland3,97201,45.505603,-122.688215
567d74e7-1a0a-47fb-a19b-48b3a5b1d31b,OR,Portland3,97201,45.512101,-122.67705
22c5c12e-0a4c-4bf0-81e9-f3de97c7efed,OR,Portland3,97201,45.512101,-122.67705
5dfd2834-40e2-4d06-89bb-49b8eac53fea,OR,Portland3,97201,45.512101,-122.67705
db4f3284-1882-4a8b-ab3c-44440b58fce8,OR,Portland3,97201,45.512101,-122.67705
6ebb3627-0e76-4291-be96-7f684d072910,OR,Portland3,97201,45.505603,-122.688215
e959789f-5a5d-44d8-bf8b-5ffdb89c6271,OR,Portland3,97201,45.512101,-122.67705
867af311-1b74-4c4b-961b-d61ac89dacca,OR,Portland3,97201,45.512101,-122.67705
75ec16cc-7425-4aae-805d-4210110ef793,OR,Portland2,97203,0,0
e96654e2-3a34-4fa7-9a16-a36d160baf16,OR,Portland3,97201,45.512101,-122.67705
abbc8763-b0d0-4270-8903-3a5f4f0ece87,OR,Portland3,97201,45.505603,-122.688215
343e0236-1025-482e-baf8-da8f8325288a,OR,Portland3,97201,45.512101,-122.67705
812e9293-9b54-40b9-938c-d2595d239f25,OR,Portland3,97201,45.512101,-122.67705
637828fa-e69f-4155-92dd-b27b3f020a74,OR,Portland3,97201,45.512101,-122.67705
f4eca193-d5ee-4cc7-93b1-ecf5e24fd4e9,OR,Portland3,97201,45.512101,-122.67705
bd07522d-717e-47fc-9d48-f6d9099632b9,OR,Portland3,97201,45.512101,-122.67705
59a6963f-9a43-498e-a95e-465536e9019d,OR,Portland3,97201,45.505603,-122.688215
d655924b-034c-4808-9442-931b1c8b79a4,OR,Portland3,97201,45.512101,-122.67705
bcb481f0-1142-4993-912f-cfffdfb5eb07,OR,Portland3,97201,45.512101,-122.67705
a7f0bdec-6295-4b18-8b45-9f708f67138e,OR,Portland3,97201,45.505603,-122.688215
14ae3323-ef70-4fdb-9907-daca1d72aaef,OR,Portland3,97201,45.512101,-122.67705
58f3c45e-6096-4e07-b807-ec12492008ab,OR,Portland3,97201,45.512101,-122.67705
c19d02ee-babb-4779-a87c-90c59eef4aa7,OR,Portland3,97201,45.505603,-122.688215
c58f22e7-1b0e-483f-8a7d-e3c1857a3c0e,OR,Portland3,97201,45.512101,-122.67705
a92152cf-a65d-4440-b2e9-4f65417b5df0,OR,Portland3,97201,45.512101,-122.67705
e9079779-6117-403c-824b-09882facc36f,OR,Portland3,97201,45.512101,-122.67705
3dd00fd1-8567-4c45-a3f6-608ac7bddd88,OR,Portland3,97201,45.512101,-122.67705
2ffeb20b-4923-4540-9c86-5dae77b3790d,OR,Portland3,97201,45.512101,-122.67705
d65cad80-016b-4962-9838-2e9d54e2d6fa,OR,Portland3,97201,45.512101,-122.67705
2071d48e-89c5-4fe0-a559-8abe262ff1ff,OR,Portland3,97201,45.512101,-122.67705
99ba22a7-cfd9-48ad-a6c8-0925519f47c2,OR,Portland3,97201,45.512101,-122.67705
1d4fd2c0-adc8-48bd-918e-f5cf96842e6c,OR,Portland3,97201,45.512101,-122.67705
988c12ba-60b5-4648-a730-418cf96195ad,OR,Portland3,97201,45.512101,-122.67705
5d927bc5-d1dc-4384-bf0d-4a958c74bfdc,OR,Portland3,97201,45.512101,-122.67705
16d95445-5148-4b42-98f6-4a3cd43adeb5,OR,Portland2,97209,0,0
47030b75-efcd-4d1c-9737-0c9bd5e7b160,OR,Portland3,97201,45.512101,-122.67705
408ede3d-df8c-4751-a9b5-96c13d5e47e7,OR,Portland2,97204,0,0
c1d16be2-0514-4497-be52-6c079b087238,OR,Portland3,97201,45.512101,-122.67705
aa150784-5a51-4c2f-8685-a047668cb704,OR,Portland3,97201,45.512101,-122.67705
a6f77d11-77e0-42bf-adca-7222c068a6fb,OR,Portland3,97201,45.512101,-122.67705
4573f294-10d0-48c4-968e-eb41b18c2dbe,OR,Portland3,97201,45.512101,-122.67705
47dbb3dd-2f8e-416f-8e21-adaa1c05466f,OR,Portland3,97201,45.512101,-122.67705
d7b56cc1-01f6-4437-9495-0567c0198d8b,OR,Portland3,97201,45.505603,-122.688215
aed1da00-700b-40b4-b9b9-588b871f7e85,OR,Portland2,97206,0,0
df6e5dbc-b8b8-4fdc-9a7a-408985978e6d,OR,Portland3,97201,45.505603,-122.688215
797bb2f8-0a9f-4626-9114-75aaaf927d8b,OR,Portland3,97201,45.512101,-122.67705
eee08d02-0fb8-48e8-94c8-c594d055fff7,OR,Portland3,97201,45.512101,-122.67705
70c34d54-a2c3-455a-9cb3-5e853888927a,OR,Portland3,97201,45.512101,-122.67705
0f0a6fd2-9556-404d-b66b-948948078b22,OR,Portland3,97201,45.512101,-122.67705
6c49aa17-0792-4742-9785-552bcb365972,OR,Portland3,97201,45.512101,-122.67705
4f65dbcd-7def-4e3e-af4c-044de1ce42b1,OR,Portland3,97201,45.512101,-122.67705
9043ddfa-1a99-4581-838c-48b810b4cfd3,OR,Portland3,97201,45.512101,-122.67705
3407d9d3-d86f-486e-a5bf-9e7bc1a0b218,OR,Portland3,97201,45.512101,-122.67705
d8f8678b-e665-45a8-ba56-cb078ed860f5,OR,Portland3,97201,45.512101,-122.67705
c21784f5-efcb-4dd2-b254-63fb75c23b54,OR,Portland3,97201,45.512101,-122.67705
032b0f4d-f383-4950-9312-9a6fd20178d6,OR,Portland3,97201,45.512101,-122.67705
fb9aff28-affc-4c85-a9f3-98789aa506a9,OR,Portland2,97202,0,0
739ee69f-3315-45da-9bed-0823e3cbe8e3,OR,Portland3,97201,45.512101,-122.67705
8fe38bb0-b9be-441c-b460-7b768fb3114d,OR,Portland3,97201,45.505603,-122.688215
fc115c6d-faf2-4b71-81c5-5124fd802ba3,OR,Portland3,97201,45.512101,-122.67705
60ab9e9a-7ffa-4cc3-8578-ae0f9340fe2b,OR,Portland3,97201,45.512101,-122.67705
af81d6e9-7365-45ed-ba8d-11167378f7a4,OR,Portland2,97210,0,0
1f08d9e0-ab11-4250-9fff-684d2c533984,OR,Portland2,97202,0,0
d0f538ed-3ec5-4e25-b02c-a13555bab1c4,OR,Portland2,97207,0,0
280ffc3e-4121-48e9-83d8-50f0e301d017,OR,Portland1,97204,45.517821,-122.659082
44509e1d-a367-41b2-ad2f-5bc94172639e,OR,Portland3,97201,45.512101,-122.67705
9a2055d4-60a4-4a96-9d1b-7bb6fe3404ae,OR,Portland2,97201,0,0
a7cf6536-c6d7-4365-a234-53f58c9fa3b3,OR,Portland2,97203,0,0
450596f0-eb80-4137-9f1e-13839f004bc5,OR,Portland2,97206,0,0
9dc0ab6a-bde1-4e51-a559-3a6ccca7c8d9,OR,Portland3,97201,45.512101,-122.67705
33344354-3aeb-49a4-a8ba-7e7fc61c78ff,OR,Portland3,97201,45.512101,-122.67705
098d655c-c788-4d78-a44d-02414ff2700d,OR,Portland3,97201,45.512101,-122.67705
9381a122-5fee-4687-b9da-2fd633b833ff,OR,Portland3,97201,45.512101,-122.67705
287f8999-cc44-48e8-a521-3c745b0a2814,OR,Portland2,97203,0,0
1e26d2e1-9da5-4e35-bc1f-33d4ffc6e627,OR,Portland3,97201,45.512101,-122.67705
be6043b4-0e2c-4979-a495-065f18f97389,OR,Portland1,97210,45.553203,-122.553675
0565e283-7cd3-4aa0-9a2c-c815c744bbca,OR,Portland1,97203,45.550867,-122.590148
17de3d90-fc0f-49a4-8086-addc5f1405c2,OR,Portland3,97201,45.512101,-122.67705
41071d09-9d20-4cb4-91e0-928567906177,OR,Portland2,97207,0,0
7bb64558-4472-458e-b96e-5000cf1193f6,OR,Portland2,97203,0,0
fc4a849a-25fa-44b4-bbff-cee9b5ee141b,OR,Portland3,97201,45.512101,-122.67705
8532ee83-5c22-49d0-b37d-3cd718450dcf,OR,Portland2,97210,0,0
ec99e7c3-6def-4ec1-9024-94c17ab79b99,OR,Portland2,97207,0,0
a5ef7f83-1c7a-4866-acae-010fd7cfbb40,OR,Portland1,97206,45.479406,-122.523581
c9cfb555-8419-4817-9ac2-c2ad104b4a3d,OR,Portland1,97203,45.419405,-122.751398
a7e88ff5-082d-4557-8f9c-afc8c7a621d2,OR,Portland3,97201,45.512101,-122.67705
985e8d6f-ff6b-42c6-beee-62498e7e3e91,OR,Portland3,97201,45.512101,-122.67705
4ddf030a-b3b1-48c3-8264-9730718fe4db,OR,Portland3,97201,45.512101,-122.67705
f61a3243-bf42-4717-9472-b5f7730f90dc,OR,Portland3,97201,45.512101,-122.67705
3633a79c-a0df-4ee5-ac29-fe6f274a33cf,OR,Portland1,97203,45.533168,-122.615843
06d46649-7d46-4be3-b069-9ce1331fd092,OR,Portland3,97201,45.505603,-122.688215
2e9008f0-5e92-49a3-bd62-2c898bbbe081,OR,Portland2,97202,0,0
99e9a280-b1ef-4b16-bf19-0912b38af022,OR,Portland3,97201,45.505603,-122.688215
40ad3695-9c93-43b0-aee4-2d6e4f1e042b,OR,Portland3,97201,45.512101,-122.67705
6317fd45-61e4-4286-a476-b5bf699a091f,OR,Portland1,97203,45.507843,-122.504297
5f1dc962-02ce-4fc4-a384-e289484b755f,OR,Portland3,97201,45.505603,-122.688215
69c70a3b-37ff-4071-8907-75f168a48ab5,OR,Portland3,97201,45.512101,-122.67705
1dc571b4-69db-4e80-9aa2-2a0047410afc,OR,Portland3,97201,45.512101,-122.67705
052b2dba-3ded-4418-a0f6-09111fee5dc0,OR,Portland3,97201,45.512101,-122.67705
0f0b359e-0e58-4ed9-ac7f-34ad2652d2c1,OR,Portland3,97201,45.505603,-122.688215
6361472f-dc6c-4ae1-9251-68f06deb744f,OR,Portland3,97201,45.512101,-122.67705
ea0cf42d-0558-4e39-99ef-1f72c95809a6,OR,Portland3,97201,45.512101,-122.67705
1c1248fb-746e-4e4a-852a-db389233cf99,OR,Portland3,97201,45.512101,-122.67705
df3a10a1-9c75-4ddf-a20c-9efe9f38bfda,OR,Portland2,97208,0,0
ff838b07-f7d5-4cd7-878b-e7b1b1b23ea7,OR,Portland3,97201,45.512101,-122.67705
cae62376-0a45-4011-8c25-1f19f15eb241,OR,Portland1,97206,45.491303,-122.578309
22f83ae6-22cd-40d5-a477-088e470b7f67,OR,Portland1,97202,45.445434,-122.584302
994a1100-96ee-4b81-8732-1e9413e09723,OR,Portland1,97205,45.511292,-122.617156
d2e7ea9a-81ba-4c77-a05e-907b570479aa,OR,Portland1,97207,45.415222,-122.578271
524ff90d-0ed8-4fbf-baee-c32e342e7a13,OR,Portland3,97201,45.512101,-122.67705
2dcefd86-e04b-4141-924f-747f911e320f,OR,Portland1,97206,45.511559,-122.542824
a0fb37f1-5e0f-46c4-a94b-e4850a049247,OR,Portland1,97206,45.477003,-122.61443
a875d911-a4a8-4d2a-9af8-b805be090c84,OR,Portland1,97203,45.517913,-122.495841
f7f1dd2d-c72b-479b-8fca-92dc86ef1f89,OR,Portland3,97201,45.512101,-122.67705
1d84e185-ebd3-4e2d-9cb1-917ae0802604,OR,Portland1,97209,45.544919,-122.766429
3d9d1a34-d146-4c78-b114-cd5f583c1078,OR,Portland3,97201,45.512101,-122.67705
eea5880b-d402-44a3-9f5b-fc9612d174cc,OR,Portland3,97201,45.512101,-122.67705
0359ad8d-7316-41cb-b3d1-e1b6c2949d8f,OR,Portland3,97201,45.512101,-122.67705
0403a4ee-c839-4bab-96ef-30645c1d6741,OR,Portland3,97201,45.512101,-122.67705
d6f402c2-c8bd-46f6-b20b-5e77b6f826f9,OR,Portland3,97201,45.505603,-122.688215
847cbdcd-8254-4282-a5f2-401faef3cc2b,OR,Portland3,97201,45.512101,-122.67705
9251d893-b3ec-438b-b59e-250efc5fe218,OR,Portland3,97201,45.512101,-122.67705
65356ec5-e877-49e3-bf04-dd5697cfe9c9,OR,Portland3,97201,45.512101,-122.67705
5f01d3fd-fb88-495d-aae1-4c7b666569b6,OR,Portland3,97201,45.512101,-122.67705
9ca462ec-b21d-4e7a-987f-2f868b14139b,OR,Portland3,97201,45.512101,-122.67705
93b0670f-74c2-4f6b-a4d9-70e6c36e984c,OR,Portland3,97201,45.512101,-122.67705
8d5021ce-1b8a-48fa-afdb-c03ee366494a,OR,Portland3,97201,45.505603,-122.688215
82f21a42-ae0c-42bc-a24a-59f5382b6154,OR,Portland1,97203,45.511852,-122.480885
7cfb7778-ed3b-4ca4-8210-e1db88cc3a01,OR,Portland3,97201,45.512101,-122.67705
ae9367f2-e078-4ee0-a391-4ecd4536ed3a,OR,Portland3,97201,45.512101,-122.67705
91cc8fe5-999e-4692-bb83-ff0cec2ba96a,OR,Portland3,97201,45.512101,-122.67705
2b3b9f55-d158-4b21-8452-72d0c4084ec0,OR,Portland3,97201,45.512101,-122.67705
02bc0772-62dd-4d64-8c64-4846774fa219,OR,Portland3,97201,45.512101,-122.67705
ac748e82-73a5-47b3-87eb-626a4315334d,OR,Portland3,97201,45.505603,-122.688215
e708826b-b992-456a-84ef-7bbb3c45a582,OR,Portland3,97201,45.512101,-122.67705
1858dd16-f66a-4464-bcd1-7a2b28a9f4f3,OR,Portland3,97201,45.512101,-122.67705
366251b3-3dbf-4ad7-9c18-ff42c4cd99c2,OR,Portland3,97201,45.512101,-122.67705
24402d64-464e-4e62-926e-7ad66888c980,OR,Portland3,97201,45.512101,-122.67705
27b4c0b9-8b1c-4c1f-aa95-3e186fe1e1e0,OR,Portland3,97201,45.512101,-122.67705
a8abc777-0f12-477f-b250-3e0546845149,OR,Portland3,97201,45.512101,-122.67705
7bf16746-5dcf-450a-93b1-cb3263291033,OR,Portland3,97201,45.505603,-122.688215
dadfb771-88f1-4b32-bdcd-fe856d6a8868,OR,Portland3,97201,45.505603,-122.688215
dfa6dd3d-e638-4bf4-8247-b09772f976a0,OR,Portland3,97201,45.512101,-122.67705
a9bf6710-4b89-427e-b764-69d6c3eac0ad,OR,Portland3,97201,45.512101,-122.67705
3786759b-edee-45a6-8a1c-92d19653565d,OR,Portland1,97207,45.404884,-122.620045
8343eeeb-092c-4d46-8dc5-feceacc78174,OR,Portland3,97201,45.512101,-122.67705
68aca19f-bb58-4158-a49a-cae23167901a,OR,Portland1,97206,45.484055,-122.554687
ab1eaaeb-b9e0-427b-9f6b-91e61e504517,OR,Portland3,97201,45.512101,-122.67705
20ed51b2-acdb-4fb0-bdb1-c78753b543a7,OR,Portland3,97201,45.512101,-122.67705
a978f361-a5e6-4dd0-a4ec-89bfa772cb1e,OR,Portland3,97201,45.512101,-122.67705
31b455a3-17a3-4f30-a069-261830544f71,OR,Portland1,97207,45.586095,-122.693165
b8f50712-d311-4c15-9070-7327518c60e2,OR,Portland3,97201,45.505603,-122.688215
94274d6f-822d-4c95-8dcf-58ec793b109c,OR,Portland3,97201,45.512101,-122.67705
42a0ac16-6081-4428-92a5-773bc1e958ab,OR,Portland3,97201,45.512101,-122.67705
920d5fc8-4cfe-404d-b5d7-74051966e4d4,OR,Portland3,97201,45.512101,-122.67705
c0ee622a-9dde-4322-9c72-ee4fb4899bf6,OR,Portland3,97201,45.505603,-122.688215
ee36c653-f2a6-4f64-b7a5-4415507e8a42,OR,Portland3,97201,45.512101,-122.67705
5b62d14a-78d3-4d71-b273-b5993ad9d0fa,OR,Portland1,97210,45.536644,-122.71371
d488ab26-5896-433d-9d96-5af6388204fb,OR,Portland3,97201,45.512101,-122.67705
f0d588d2-aadd-4fea-887c-c88044960cd4,OR,Portland3,97201,45.512101,-122.67705
edfd8305-c6bd-4d8c-9373-f7f41c88bddf,OR,Portland3,97201,45.512101,-122.67705
5abe3857-164d-49ab-a631-4ad2fcc3d483,OR,Portland3,97201,45.512101,-122.67705
dc7913fc-f688-4eaa-9e07-b11cd3ad4bb5,OR,Portland3,97201,45.512101,-122.67705
b637fa7e-44dc-47e7-828f-9706abe639df,OR,Portland3,97201,45.505603,-122.688215
8286b220-db70-4e19-8482-110ebf920491,OR,Portland3,97201,45.512101,-122.67705
1d690b8e-4c4c-44bf-8dee-f8d745dc2944,OR,Portland3,97201,45.505603,-122.688215
7ebd747b-05e1-4482-b889-57cc680589c3,OR,Portland3,97201,45.512101,-122.67705
f38b79fd-171b-4aa5-b280-c7af2b1f0aae,OR,Portland1,97203,45.531592,-122.583901
3c4aeef3-e891-43b3-8908-6b09afe1128b,OR,Portland3,97201,45.512101,-122.67705
ed8c92a4-9683-449a-8643-120bbfcc74d9,OR,Portland1,97203,45.431125,-122.746342
a501670a-39ee-4b04-a19c-178e861176e6,OR,Portland3,97201,45.505603,-122.688215
6f3cdc48-ab9d-47a7-ae2e-4997de21f119,OR,Portland3,97201,45.512101,-122.67705
36ea5dc7-1964-4fdb-b5a3-ef4d9b7127d3,OR,Portland3,97201,45.512101,-122.67705
b76974cb-b129-41a7-b534-0e93cf3e22a5,OR,Portland3,97201,45.512101,-122.67705
f394e076-45d1-4ff2-a1b0-ed68b0f5774f,OR,Portland1,97209,45.453786,-122.709981
280970ac-1dc4-4276-8563-eb797271d013,OR,Portland3,97201,45.512101,-122.67705
52f78cd8-db5f-4b27-bf16-0733d2812f6d,OR,Portland3,97201,45.512101,-122.67705
e74bf2f0-be91-4bdf-9572-109be9bdd8f5,OR,Portland3,97201,45.512101,-122.67705
e9b470ef-155f-4128-9b6c-28f942aa2fef,OR,Portland3,97201,45.505603,-122.688215
3e5690e2-005c-44e5-a78f-a10cf0421ff4,OR,Portland3,97201,45.512101,-122.67705
a4af2a44-a956-4f25-9699-bd1640445a89,OR,Portland3,97201,45.512101,-122.67705
c37338bb-9c08-458b-9425-08b01ec0d4ef,OR,Portland3,97201,45.512101,-122.67705
3742bdb4-a47c-4381-89ea-8b751b8e06bc,OR,Portland1,97203,45.58921,-122.753432
37cda3a7-f9ba-47ea-80bc-8b7e5a6f2345,OR,Portland3,97201,45.505603,-122.688215
ea2cc279-728e-409a-81b1-a2c7cfc9d4e5,OR,Portland3,97201,45.512101,-122.67705
5627a445-653d-427b-9dca-db3f8891c96b,OR,Portland3,97201,45.512101,-122.67705
c639a22f-1e0f-4c1b-83f4-4a1685beab76,OR,Portland3,97201,45.512101,-122.67705
e64cc9ac-b482-4922-b39e-9c4ca71c56c7,OR,Portland3,97201,45.512101,-122.67705
86c933a3-ea1f-410c-9984-ed41277bb05c,OR,Portland3,97201,45.512101,-122.67705
d1553955-67a0-49fd-8269-485fbaf3414b,OR,Portland3,97201,45.512101,-122.67705
3764f459-1112-42f7-a7f2-9ceb040c5b1d,OR,Portland3,97201,45.512101,-122.67705
4eb04b85-6731-4d36-b423-8832581516ac,OR,Portland3,97201,45.505603,-122.688215
4b658616-beeb-494f-b71c-283436dc56e2,OR,Portland3,97201,45.512101,-122.67705
ecab7674-9d2a-45c8-8089-7e72fad65233,OR,Portland3,97201,45.505603,-122.688215
062ff0e3-4b43-4495-84e2-74f312a2f686,OR,Portland2,97209,0,0
4220f85b-c317-4692-8fe3-33593eaed35f,OR,Portland2,97209,0,0
fde28de0-58c9-40fe-a4a2-fbcbc9db1a6e,OR,Portland2,97205,0,0
fd40ef11-c42a-467f-b15c-2a75ecefad1a,OR,Portland2,97207,0,0
236a673b-80a9-4239-9a0c-71fabb5c4e38,OR,Portland3,97201,45.512101,-122.67705
f8f55cc0-ea3a-4541-af59-a4483754e800,OR,Portland3,97201,45.505603,-122.688215
b8a549b8-c851-456a-a8e2-9760946f325a,OR,Portland2,97205,0,0
a724dc8e-0860-4c3e-9dd5-eee8b43aa2aa,OR,Portland2,97209,0,0
2be85e88-eeeb-40c8-8071-46c114858019,OR,Portland3,97201,45.512101,-122.67705
01300dca-72f7-4743-8155-054d15ab380c,OR,Portland3,97201,45.505603,-122.688215
f7ba59cb-19ea-4912-9f13-4eaf02dedaef,OR,Portland3,97201,45.505603,-122.688215
91cd32e2-d4ff-4769-92c0-5c06624fbaf5,OR,Portland2,97204,0,0
5c0cdcbc-b6bd-4a7e-b1f5-d528542a0226,OR,Portland3,97201,45.512101,-122.67705
bb40ff42-e78f-43d5-bc69-49c3ee79918b,OR,Portland3,97201,45.512101,-122.67705
c5926830-1cb0-4489-8923-710d7b5a9a99,OR,Portland3,97201,45.505603,-122.688215
14831ca8-e2dd-49cb-ad34-7711ed9370a0,OR,Portland2,97203,0,0
301b8477-ebb4-4448-8789-7f47dac24f8d,OR,Portland3,97201,45.505603,-122.688215
c14eea75-dc45-483e-aa92-d2b5f7449982,OR,Portland3,97201,45.512101,-122.67705
e62e6816-1337-4a01-88b3-859d648f2b44,OR,Portland3,97201,45.512101,-122.67705
7586c69d-10af-48f8-aac3-4ac23466dc9f,OR,Portland2,97202,0,0
028ef070-2c82-45f0-b636-af9c50669496,OR,Portland2,97203,0,0
d2cddfa0-abee-4732-8205-8382dfc6e92e,OR,Portland2,97208,0,0
66722dfa-c0cf-4589-b012-c4390d4b3090,OR,Portland2,97207,0,0
0a7b2198-4a43-4760-8591-00f68017d402,OR,Portland3,97201,45.512101,-122.67705
bd46663d-7c15-4583-8a4e-7b0636b82bcc,OR,Portland3,97201,45.512101,-122.67705
17275f81-1db9-4b1a-bef4-cf187de0080c,OR,Portland3,97201,45.512101,-122.67705
cd7445b4-a3d2-4386-b125-7f2b47cc4a64,OR,Portland3,97201,45.505603,-122.688215
